QueryId,DocumentId,content_length,title_length,anchors_length
206,clueweb12-1808wb-10-23461,1257,12,341
206,clueweb12-1807wb-75-17192,1385,5,288
206,clueweb12-1016wb-58-05807,466,11,0
206,clueweb12-0501wb-44-26321,470,6,12
206,clueweb12-1607wb-26-30386,1012,5,2
206,clueweb12-0303wb-20-18845,1651,5,1137
206,clueweb12-1908wb-98-03102,886,6,84
206,clueweb12-1603wb-68-13314,706,6,50
206,clueweb12-0013wb-20-17064,326,13,78
206,clueweb12-0302wb-03-03725,1541,9,9
206,clueweb12-1200wb-84-30809,909,7,5
206,clueweb12-0202wb-74-33279,842,4,0
206,clueweb12-0307wb-71-26205,4306,8,14
206,clueweb12-1607wb-65-32857,945,10,6
206,clueweb12-1016wb-58-05179,1155,28,24
206,clueweb12-1715wb-54-20670,1301,6,42
206,clueweb12-1609wb-78-27541,966,11,40
206,clueweb12-1111wb-22-07299,1719,7,56
206,clueweb12-1911wb-73-11783,1979,13,0
206,clueweb12-1017wb-65-02270,468,11,0
206,clueweb12-1019wb-89-03389,926,22,40
206,clueweb12-0708wb-44-06597,1651,20,63
206,clueweb12-0909wb-22-02116,1757,6,8
206,clueweb12-1700tw-27-19232,5754,5,0
206,clueweb12-0011wb-97-31929,1314,5,3020
206,clueweb12-0305wb-29-04664,515,10,35
206,clueweb12-0700wb-92-09669,1128,5,30
206,clueweb12-1016wb-81-03161,1071,50,33
206,clueweb12-1604wb-14-24817,2270,6,0
206,clueweb12-0009wb-43-24902,824,6,12
207,clueweb12-1905wb-48-10251,711,13,35
207,clueweb12-1905wb-46-06917,643,8,89
207,clueweb12-0507wb-30-21602,979,11,0
207,clueweb12-1905wb-70-13334,767,11,8
207,clueweb12-0207wb-90-20840,978,11,12
207,clueweb12-0716wb-86-23401,1155,5,21
207,clueweb12-0206wb-71-14452,241,4,58
207,clueweb12-0709wb-45-09518,977,4,7
207,clueweb12-0607wb-76-17468,8214,5,0
207,clueweb12-1909wb-72-13335,794,3,19
207,clueweb12-1605wb-17-06310,1021,6,16
207,clueweb12-0711wb-27-04628,868,5,0
207,clueweb12-1012wb-83-19702,1344,8,7
207,clueweb12-0202wb-73-21435,1738,6,3
207,clueweb12-0706wb-19-11031,1032,5,30
207,clueweb12-0106wb-44-13775,656,4,4
207,clueweb12-0111wb-15-14262,2034,13,4
207,clueweb12-1101wb-26-02505,2029,6,0
207,clueweb12-1913wb-84-02917,6071,20,0
207,clueweb12-0707wb-35-04335,858,8,33
207,clueweb12-0709wb-84-07645,614,0,0
207,clueweb12-0112wb-21-26718,1084,15,98
207,clueweb12-0703wb-18-21607,1211,6,0
207,clueweb12-1502wb-66-14124,795,6,6
207,clueweb12-1705wb-89-03463,1124,6,0
207,clueweb12-0804wb-43-08700,639,6,15
207,clueweb12-1205wb-36-28252,531,5,9
207,clueweb12-1913wb-84-02847,6181,19,0
207,clueweb12-0405wb-24-29734,6858,17,0
207,clueweb12-0304wb-04-16410,11785,1,31
207,clueweb12-0607wb-74-02612,1935,9,9
207,clueweb12-1500tw-99-18494,343,11,26
207,clueweb12-0204wb-42-31119,1246,49,0
207,clueweb12-1507wb-87-20310,812,7,19
207,clueweb12-0813wb-58-16452,315,6,55
207,clueweb12-0710wb-27-09636,662,6,7
207,clueweb12-0902wb-00-20481,2851,12,117
207,clueweb12-1407wb-59-09604,5173,4,0
207,clueweb12-1501tw-09-14232,2329,11,0
207,clueweb12-0303wb-93-10828,1544,6,19
207,clueweb12-1204wb-45-18869,4855,8,41
207,clueweb12-0206wb-68-25063,2938,6,5
207,clueweb12-1407wb-83-21840,7480,6,0
207,clueweb12-1407wb-70-09872,7392,7,0
207,clueweb12-0901wb-75-19007,3133,12,133
207,clueweb12-0107wb-71-27159,477,4,0
207,clueweb12-1807wb-80-22463,2207,4,0
207,clueweb12-0107wb-48-07033,2987,7,801
207,clueweb12-0201wb-90-12794,913,3,35
207,clueweb12-1500wb-02-03490,641,10,2402
207,clueweb12-0209wb-70-26757,945,9,24
207,clueweb12-1000wb-00-24602,1111,7,48
207,clueweb12-0006wb-80-12955,1224,5,4
207,clueweb12-1511wb-31-08739,752,10,239
207,clueweb12-0900tw-80-08030,569,11,108
207,clueweb12-1704wb-49-17722,635,20,476
207,clueweb12-1205wb-70-03849,638,20,4064
207,clueweb12-0714wb-63-24605,6298,7,92
207,clueweb12-0013wb-01-13083,1540,7,9
207,clueweb12-1707wb-83-17702,846,18,948
207,clueweb12-1900wb-15-26901,843,8,946
207,clueweb12-0109wb-08-27442,1635,5,26
207,clueweb12-0111wb-92-33172,644,4,5
207,clueweb12-0012wb-58-06735,673,4,22
207,clueweb12-0310wb-73-09674,177,90,1
207,clueweb12-0806wb-67-24253,572,3,24
207,clueweb12-0300tw-15-08163,943,17,24
207,clueweb12-0300tw-17-05364,943,17,0
207,clueweb12-1909wb-93-07968,901,1,11
207,clueweb12-0602wb-30-27925,770,2,14
207,clueweb12-1410wb-15-12146,973,6,5
207,clueweb12-1613wb-64-22118,2264,5,0
207,clueweb12-0209wb-39-27714,1783,5,6508
207,clueweb12-0203wb-75-27730,475,23,0
207,clueweb12-1100tw-02-12274,571,16,30
207,clueweb12-0100tw-26-06486,560,16,0
207,clueweb12-1913wb-51-25393,667,6,30
207,clueweb12-1603wb-46-23117,1705,6,6
207,clueweb12-1604wb-67-19549,1736,5,8
207,clueweb12-1717wb-47-07686,2166,3,34
207,clueweb12-0011wb-56-27704,397,1,8
207,clueweb12-0609wb-60-10109,868,8,169
207,clueweb12-1404wb-28-24474,1821,2,2
207,clueweb12-0812wb-74-01477,3850,6,2226
207,clueweb12-1313wb-72-12546,1124,13,0
207,clueweb12-1503wb-83-27529,1061,1,25
207,clueweb12-0311wb-15-18500,614,11,6
207,clueweb12-1604wb-74-26864,1736,5,16
207,clueweb12-0004wb-17-02113,580,11,9
207,clueweb12-0500wb-88-15290,951,7,1320
207,clueweb12-0009wb-89-28318,1083,3,6
207,clueweb12-0009wb-57-03457,4075,3,1
207,clueweb12-0512wb-02-29467,4069,3,1
207,clueweb12-0704wb-14-31461,1544,4,142
207,clueweb12-1500tw-07-00494,999,7,54
207,clueweb12-1407wb-96-00888,1558,12,116
207,clueweb12-1603wb-59-15539,2200,7,8
207,clueweb12-1810wb-57-22804,579,10,8
207,clueweb12-0701wb-79-25089,2175,5,2
207,clueweb12-1607wb-17-17175,3967,6,6
208,clueweb12-0700tw-75-14955,849,5,0
208,clueweb12-0013wb-82-09787,220,5,7
208,clueweb12-0100wb-41-12862,227,5,6
208,clueweb12-1908wb-77-16099,421,7,14
208,clueweb12-0810wb-04-13355,2381,5,95
208,clueweb12-1207wb-81-14962,377,6,0
208,clueweb12-1612wb-18-22030,433,4,0
208,clueweb12-0011wb-43-30798,225,5,917
208,clueweb12-0813wb-29-16299,818,9,10
208,clueweb12-1617wb-04-05358,1929,2,0
208,clueweb12-0205wb-52-21293,368,9,4
208,clueweb12-0804wb-90-09490,2691,5,10
208,clueweb12-0002wb-32-31101,587,16,70
208,clueweb12-0111wb-28-18795,715,3,1
208,clueweb12-1611wb-58-24738,137,4,5
208,clueweb12-0101wb-11-27146,139,5,6
208,clueweb12-0003wb-50-16116,137,12,8
208,clueweb12-0106wb-61-15202,964,7,25
208,clueweb12-1911wb-97-11845,835,8,58
208,clueweb12-1415wb-17-25896,623,2,154
208,clueweb12-0208wb-71-05014,1048,12,91
208,clueweb12-0411wb-46-14825,678,14,24
208,clueweb12-0102wb-60-27059,687,13,40
208,clueweb12-1007wb-89-08055,1819,6,15
208,clueweb12-1609wb-67-10400,4126,3,28
208,clueweb12-1414wb-05-08095,1015,10,132
208,clueweb12-0100wb-77-17913,228,5,12
208,clueweb12-0108wb-72-24490,931,7,7
208,clueweb12-1107wb-28-11686,593,10,42
208,clueweb12-1117wb-32-09557,302,1,334
208,clueweb12-0402wb-08-28224,505,3,6
208,clueweb12-1301wb-84-08680,1001,2,42
208,clueweb12-0508wb-24-28237,663,8,22
208,clueweb12-0803wb-61-08124,2830,6,1100
208,clueweb12-0000wb-53-16996,586,1,65
208,clueweb12-0911wb-13-04231,338,4,20
208,clueweb12-1515wb-29-09112,797,3,12
208,clueweb12-1716wb-84-24105,501,5,32
208,clueweb12-1011wb-62-00443,492,4,49
208,clueweb12-1515wb-31-07002,730,3,0
208,clueweb12-0301wb-80-24928,1732,7,3
208,clueweb12-0311wb-25-15756,851,9,10
208,clueweb12-0108wb-41-15478,1111,7,6
208,clueweb12-1700tw-32-10820,879,10,0
208,clueweb12-0311wb-12-02123,888,9,10
208,clueweb12-1801wb-23-14119,1359,6,115
208,clueweb12-1908wb-87-33765,1974,5,68
208,clueweb12-0401wb-94-18846,199,10,1
208,clueweb12-1102wb-25-17629,1020,6,36
208,clueweb12-1416wb-07-18902,196,3,35
208,clueweb12-1907wb-30-04813,360,4,9
208,clueweb12-0312wb-19-26507,310,16,0
208,clueweb12-1412wb-68-11558,947,17,0
208,clueweb12-0200tw-88-18264,590,2,6
208,clueweb12-0208wb-89-23576,1194,5,10
208,clueweb12-0408wb-78-06610,705,5,5
208,clueweb12-1700tw-07-03735,446,3,0
208,clueweb12-0108wb-13-28009,4985,6,439
208,clueweb12-0907wb-02-06405,1216,4,598
208,clueweb12-0304wb-68-23890,316,6,0
208,clueweb12-0710wb-02-19691,637,9,42
208,clueweb12-1712wb-70-27800,469,5,0
208,clueweb12-0404wb-82-11810,662,2,0
208,clueweb12-1510wb-75-12505,560,3,164
208,clueweb12-0308wb-54-09178,562,3,10
208,clueweb12-1208wb-04-22423,509,6,10
208,clueweb12-0309wb-53-07401,507,15,6
208,clueweb12-0012wb-60-15094,707,5,42
208,clueweb12-0003wb-45-23281,1182,6,3
208,clueweb12-0805wb-67-20579,565,6,12
208,clueweb12-0509wb-62-06182,172,4,166
208,clueweb12-1203wb-01-00855,1644,11,184
208,clueweb12-0011wb-33-05027,655,4,18
208,clueweb12-0012wb-73-25377,643,4,74
208,clueweb12-0403wb-93-21804,791,3,15
208,clueweb12-0013wb-12-23304,731,4,22
208,clueweb12-0006wb-67-15503,775,5,33
208,clueweb12-0808wb-79-05190,631,5,10
208,clueweb12-0103wb-38-02893,618,1,11
208,clueweb12-0007wb-79-26763,858,4,24
208,clueweb12-0012wb-26-10231,714,4,32
208,clueweb12-0205wb-67-02324,682,9,0
208,clueweb12-0403wb-93-21776,822,5,24
208,clueweb12-0012wb-73-25391,805,5,13
208,clueweb12-0010wb-03-29051,805,3,13
208,clueweb12-0309wb-62-12721,260,9,16
208,clueweb12-0408wb-89-14641,2071,3,21
208,clueweb12-0609wb-41-25958,270,6,0
208,clueweb12-0404wb-47-00293,719,5,5
208,clueweb12-1416wb-64-00601,700,1,12
208,clueweb12-0009wb-51-26032,723,5,33
208,clueweb12-0408wb-79-05558,733,5,1
208,clueweb12-0404wb-20-06895,787,5,29
208,clueweb12-0007wb-43-17034,757,4,34
208,clueweb12-0008wb-95-20808,779,5,57
208,clueweb12-0009wb-06-25415,777,3,14
208,clueweb12-0009wb-37-01231,769,4,26
208,clueweb12-0010wb-32-23051,741,4,26
208,clueweb12-0013wb-46-23779,757,3,20
208,clueweb12-0006wb-34-11332,790,3,14
209,clueweb12-1712wb-20-25493,712,10,0
209,clueweb12-1714wb-34-15184,1463,10,4
209,clueweb12-1713wb-81-14127,991,10,10
209,clueweb12-1714wb-88-28446,1897,10,4
209,clueweb12-1811wb-37-15416,1037,7,0
209,clueweb12-1814wb-17-25231,829,6,4
209,clueweb12-1020wb-50-20951,1081,2,16
209,clueweb12-1405wb-23-03730,1413,8,5
209,clueweb12-1714wb-67-30936,1674,10,0
209,clueweb12-1815wb-26-22756,884,7,49
209,clueweb12-1813wb-20-10940,725,8,1
209,clueweb12-0800tw-38-07658,938,6,0
209,clueweb12-1813wb-52-06492,1569,7,9
209,clueweb12-1814wb-86-02901,821,7,8
209,clueweb12-1400tw-44-21751,1094,5,14
209,clueweb12-0700tw-63-09795,973,10,0
209,clueweb12-1815wb-26-22771,1145,5,0
209,clueweb12-1813wb-08-25249,717,13,0
209,clueweb12-1813wb-52-06478,889,4,10
209,clueweb12-1000tw-67-08307,1190,6,0
209,clueweb12-0011wb-37-04316,1420,5,2
209,clueweb12-1007wb-18-02940,470,6,222
209,clueweb12-1814wb-17-25245,731,9,8
209,clueweb12-0108wb-19-03883,510,10,102
209,clueweb12-0301tw-02-09551,890,7,0
209,clueweb12-1814wb-49-18202,1134,9,0
209,clueweb12-1900tw-26-11772,707,5,2
209,clueweb12-1811wb-04-00117,1347,5,3
209,clueweb12-1300tw-32-07132,1374,6,0
209,clueweb12-1814wb-86-02915,709,8,0
209,clueweb12-1810wb-71-24911,1492,5,0
209,clueweb12-0304wb-71-25029,495,4,0
209,clueweb12-0311wb-62-13937,412,7,32
209,clueweb12-1201tw-22-16881,1813,7,54
209,clueweb12-0811wb-52-01249,248,2,2
209,clueweb12-0303wb-22-08123,661,3,321
209,clueweb12-1710wb-96-22937,5752,3,0
209,clueweb12-1900wb-25-00152,617,6,0
209,clueweb12-1810wb-54-03636,994,7,0
209,clueweb12-0811wb-43-04733,13095,10,0
209,clueweb12-0809wb-12-27431,837,5,2
209,clueweb12-1812wb-04-05288,622,6,2385
209,clueweb12-1300tw-12-19361,1594,6,14
209,clueweb12-1809wb-85-19524,1589,3,0
209,clueweb12-0200tw-60-05445,941,5,0
209,clueweb12-0400tw-19-20126,966,6,0
209,clueweb12-0600tw-25-22085,912,5,0
209,clueweb12-1900wb-25-00166,1201,6,0
209,clueweb12-1900wb-39-00740,782,8,12
209,clueweb12-1813wb-52-06506,1219,5,132
209,clueweb12-1800wb-84-28962,461,6,119
209,clueweb12-1900wb-25-00138,791,11,36
209,clueweb12-1300tw-26-20774,1506,6,10
209,clueweb12-1900tw-66-16257,671,8,0
209,clueweb12-0502wb-51-19716,1100,10,2
209,clueweb12-1100tw-29-18400,1252,7,0
209,clueweb12-0201wb-12-18221,2875,5,4
209,clueweb12-1814wb-49-18188,1065,6,24
209,clueweb12-0105wb-74-17585,679,5,4
209,clueweb12-1802wb-05-15680,209,4,3
209,clueweb12-0100tw-22-24846,1003,6,0
209,clueweb12-0200wb-29-18544,217,5,341
209,clueweb12-1813wb-83-11184,1197,7,59
209,clueweb12-0100tw-51-18429,1102,11,0
209,clueweb12-0009wb-99-19548,13095,10,0
209,clueweb12-0913wb-90-02677,371,5,4
209,clueweb12-0210wb-45-15713,523,11,128
209,clueweb12-0400tw-42-12906,451,8,1243
209,clueweb12-1400tw-17-00351,660,5,0
209,clueweb12-1609wb-13-22724,1763,12,4
209,clueweb12-1800tw-38-13084,829,6,0
209,clueweb12-1700tw-67-01868,841,7,0
209,clueweb12-1400tw-42-23148,646,7,0
209,clueweb12-1300tw-71-18310,1254,7,0
209,clueweb12-0008wb-33-29421,9711,14,0
209,clueweb12-0011wb-95-21002,545,10,58
209,clueweb12-1308wb-52-04968,978,15,87
209,clueweb12-1900tw-53-08184,807,7,0
209,clueweb12-1811wb-66-06077,2550,6,4
209,clueweb12-1811wb-67-24955,560,6,1344
209,clueweb12-1812wb-72-28190,361,8,0
209,clueweb12-1114wb-63-25481,1765,1,8
209,clueweb12-0409wb-71-06696,587,10,46
209,clueweb12-0707wb-62-06665,880,7,6
209,clueweb12-1506wb-61-31258,486,8,0
209,clueweb12-1017wb-37-30871,482,3,7
209,clueweb12-1400tw-44-21766,938,6,42
209,clueweb12-0207wb-11-12542,1552,5,54
209,clueweb12-0008wb-01-14967,962,3,2
209,clueweb12-0013wb-70-10091,283,1,6
209,clueweb12-0305wb-71-07554,269,8,336
209,clueweb12-1809wb-11-24193,6699,5,4
209,clueweb12-0102wb-09-13953,519,10,60
209,clueweb12-0717wb-17-18282,1361,12,830
209,clueweb12-1812wb-40-18898,434,5,2385
209,clueweb12-1910wb-86-07699,1264,6,3
209,clueweb12-1711wb-54-29176,538,9,168
209,clueweb12-0302wb-31-05063,625,15,0
209,clueweb12-0007wb-02-27528,430,1,3
209,clueweb12-1811wb-67-24941,1516,6,24
210,clueweb12-1802wb-67-01479,1386,1,246
210,clueweb12-0914wb-78-15579,1295,21,0
210,clueweb12-1700tw-18-01572,954,20,130
210,clueweb12-1901wb-80-07058,827,2,376
210,clueweb12-0300tw-23-16953,936,17,132
210,clueweb12-1704wb-16-00787,2674,8,90
210,clueweb12-0301tw-50-05240,680,22,240
210,clueweb12-0910wb-29-19979,560,5,0
210,clueweb12-0914wb-50-13006,767,0,0
210,clueweb12-0111wb-83-07059,604,6,7
210,clueweb12-0914wb-13-33325,1315,20,0
210,clueweb12-1900tw-55-12347,3013,6,8
210,clueweb12-0913wb-22-18799,1402,20,0
210,clueweb12-1202wb-83-19745,1585,5,28
210,clueweb12-1101tw-20-10058,820,12,80
210,clueweb12-0301tw-04-18372,1014,8,15
210,clueweb12-0914wb-71-12052,1443,20,0
210,clueweb12-1206wb-70-08029,733,7,6
210,clueweb12-1204wb-48-19075,1478,5,17
210,clueweb12-1800tw-54-02208,1411,17,90
210,clueweb12-0205wb-74-04241,1356,18,67
210,clueweb12-1203wb-58-27878,1318,7,3
210,clueweb12-1617wb-31-09424,453,10,2
210,clueweb12-0913wb-74-23164,818,0,0
210,clueweb12-0914wb-85-30981,969,21,0
210,clueweb12-0913wb-85-00973,760,0,0
210,clueweb12-1516wb-01-25600,2088,13,513
210,clueweb12-0817wb-47-09355,247,12,86
210,clueweb12-1205wb-86-28002,1460,7,3
210,clueweb12-1202wb-94-03451,1010,5,22
210,clueweb12-1100tw-97-04390,1606,6,23
210,clueweb12-0914wb-07-25934,1399,20,0
210,clueweb12-1806wb-36-17714,1856,9,63
210,clueweb12-1203wb-03-01828,1307,5,9
210,clueweb12-1900wb-16-34156,2923,4,1296
210,clueweb12-1616wb-81-18984,392,9,166
210,clueweb12-1500tw-13-00732,1590,15,33
210,clueweb12-0914wb-41-31023,938,21,0
210,clueweb12-1616wb-81-18998,430,10,246
210,clueweb12-1902wb-41-21839,328,10,27
210,clueweb12-1400tw-41-07043,367,9,0
210,clueweb12-0800tw-65-10539,1596,17,99
210,clueweb12-1201tw-12-22799,653,2,0
210,clueweb12-1400tw-53-18836,663,2,0
210,clueweb12-0101wb-90-13000,574,5,75
210,clueweb12-1201wb-85-17918,1524,10,90
210,clueweb12-1813wb-79-07310,2000,4,114
210,clueweb12-0600tw-31-06217,1219,17,13
210,clueweb12-1206wb-70-08015,1397,7,3
210,clueweb12-0407wb-30-04158,944,9,90
210,clueweb12-0301tw-36-01849,501,11,21
210,clueweb12-1612wb-57-20061,739,4,48
210,clueweb12-1100tw-97-04362,1626,6,23
210,clueweb12-1808wb-58-23240,2812,4,2
210,clueweb12-1204wb-72-21651,1483,8,0
210,clueweb12-1203wb-03-01814,469,11,63
210,clueweb12-1400tw-41-01463,1261,20,143
210,clueweb12-1202wb-80-09707,1559,5,35
210,clueweb12-1201wb-93-20316,1279,8,64
210,clueweb12-1802wb-20-23215,456,4,91
210,clueweb12-0912wb-55-04636,324,20,0
210,clueweb12-0300wb-92-07615,598,5,436
210,clueweb12-1201wb-37-02741,818,10,5188
210,clueweb12-1204wb-72-21665,735,5,2
210,clueweb12-1203wb-49-27028,419,8,20
210,clueweb12-0300tw-80-16966,1353,21,1005
210,clueweb12-1202wb-83-19731,436,11,133
210,clueweb12-0913wb-12-08534,333,20,0
210,clueweb12-0913wb-51-28443,400,0,0
210,clueweb12-1203wb-90-07325,1519,5,11
210,clueweb12-0205wb-51-25685,4410,12,0
210,clueweb12-1315wb-81-10961,645,6,25
210,clueweb12-0301tw-06-18685,457,8,65
210,clueweb12-1202wb-27-13211,458,16,252
210,clueweb12-0400tw-43-04893,379,7,0
210,clueweb12-1400wb-81-16795,1342,7,143
210,clueweb12-0913wb-78-14077,315,0,0
210,clueweb12-0914wb-41-31009,317,0,0
210,clueweb12-0307wb-02-09703,1017,9,3
210,clueweb12-1201wb-29-20371,496,9,4312
210,clueweb12-1202wb-27-13197,577,13,117
210,clueweb12-1300tw-70-12583,444,9,0
210,clueweb12-1901wb-77-01452,660,3,1130
210,clueweb12-0913wb-10-02206,388,0,0
210,clueweb12-0914wb-38-09516,344,0,0
210,clueweb12-0111wb-39-00027,305,10,168
210,clueweb12-0300tw-69-20339,750,14,144
210,clueweb12-1202wb-49-17424,402,10,102
210,clueweb12-0913wb-85-00987,398,0,0
210,clueweb12-0915wb-11-30353,471,0,0
210,clueweb12-1900wb-64-08676,620,3,23
210,clueweb12-1616wb-31-08823,469,9,158
210,clueweb12-0912wb-79-01432,982,20,0
210,clueweb12-1203wb-35-07443,340,5,1
210,clueweb12-1000tw-39-07517,595,9,107
210,clueweb12-0111wb-73-15095,1342,0,0
210,clueweb12-0601wb-90-34057,2035,7,617
210,clueweb12-0200wb-29-21308,3342,6,117
210,clueweb12-1205wb-29-31362,298,5,1
210,clueweb12-0914wb-13-33311,553,0,0
211,clueweb12-0807wb-32-04301,1007,6,2
211,clueweb12-1205wb-28-06475,552,2,22
211,clueweb12-0202wb-46-30245,1564,8,6
211,clueweb12-0401wb-83-03934,3904,2,0
211,clueweb12-1505wb-33-06263,1053,3,111
211,clueweb12-0805wb-14-04718,1648,7,0
211,clueweb12-1313wb-85-00033,598,7,0
211,clueweb12-0403wb-47-29748,5284,1,22
211,clueweb12-1310wb-79-01286,2477,2,950
211,clueweb12-1609wb-04-05655,1236,10,0
211,clueweb12-0900tw-51-00197,368,5,36
211,clueweb12-0402wb-77-09775,4564,2,0
211,clueweb12-0609wb-72-15381,3309,5,147
211,clueweb12-0701wb-66-18469,3309,5,0
211,clueweb12-0702wb-14-09286,3309,5,76
211,clueweb12-0610wb-30-23389,3309,5,42
211,clueweb12-0610wb-07-18134,3309,5,42
211,clueweb12-0610wb-18-30502,3309,5,147
211,clueweb12-0008wb-02-24595,1876,11,364
211,clueweb12-0702wb-03-16177,3309,5,80
211,clueweb12-0701wb-87-19440,3309,5,40
211,clueweb12-0701wb-77-00185,3309,5,57
211,clueweb12-0609wb-84-19218,3309,5,63
211,clueweb12-0807wb-90-06974,5855,4,0
211,clueweb12-0909wb-75-05672,718,7,0
211,clueweb12-0813wb-59-23654,1585,8,38
211,clueweb12-0002wb-79-08315,5346,1,3
211,clueweb12-0006wb-36-21367,3081,7,105
211,clueweb12-0404wb-42-18180,1031,8,182
211,clueweb12-1005wb-35-03411,3495,2,0
211,clueweb12-0705wb-52-16756,440,7,3
211,clueweb12-0409wb-22-28270,2201,5,0
211,clueweb12-1115wb-24-14184,1639,1,14
211,clueweb12-0715wb-33-24909,1028,6,25
211,clueweb12-1312wb-78-06604,836,8,25
211,clueweb12-1605wb-09-10443,2311,3,12
211,clueweb12-0911wb-17-03997,472,7,4
211,clueweb12-0804wb-89-27426,2582,10,6360
211,clueweb12-0402wb-77-09789,4156,1,144
211,clueweb12-0112wb-52-07014,1391,1,0
211,clueweb12-0709wb-58-22099,733,7,9
211,clueweb12-0812wb-12-20280,1198,5,20
211,clueweb12-0305wb-28-08339,5730,3,1
211,clueweb12-0002wb-70-11455,3032,7,6
211,clueweb12-1801wb-41-23766,1280,7,0
211,clueweb12-0815wb-19-15141,879,3,3
211,clueweb12-0111wb-61-27134,1448,4,176
211,clueweb12-1206wb-16-20804,1969,2,14234
211,clueweb12-0710wb-92-28232,1947,4,30
211,clueweb12-0009wb-39-25120,3497,1,192
211,clueweb12-1308wb-03-28422,1450,2,66
211,clueweb12-1511wb-51-24580,1978,9,184
211,clueweb12-0704wb-78-06262,1268,7,58
211,clueweb12-0006wb-36-21381,3567,1,424
211,clueweb12-1805wb-82-12623,849,7,8
211,clueweb12-0403wb-21-20076,2898,1,30
211,clueweb12-0402wb-13-11819,2846,2,14
211,clueweb12-0203wb-15-23127,672,3,16
211,clueweb12-0301tw-17-01641,7500,9,0
211,clueweb12-0111wb-53-04723,693,5,2372
211,clueweb12-1911wb-43-19837,1363,4,48
211,clueweb12-0305wb-07-05217,3570,14,10
211,clueweb12-1805wb-91-07353,778,8,12
211,clueweb12-0106wb-10-04637,2660,6,121
211,clueweb12-1802wb-45-15911,4977,13,2
211,clueweb12-1016wb-91-10110,931,5,347
211,clueweb12-0401wb-55-23095,936,7,162
211,clueweb12-1509wb-89-18085,1608,1,12
211,clueweb12-1400tw-18-17258,1052,5,128
211,clueweb12-0102wb-07-03712,977,1,0
211,clueweb12-0815wb-23-23661,1946,8,2389
211,clueweb12-0900wb-53-05804,2291,4,79
211,clueweb12-1315wb-31-00188,643,8,0
211,clueweb12-0201wb-01-31123,6663,4,45
211,clueweb12-0411wb-88-13760,460,3,2
211,clueweb12-0402wb-76-10937,1479,10,100
211,clueweb12-1513wb-01-04920,532,3,381
211,clueweb12-0400tw-53-02419,4558,10,20
211,clueweb12-1503wb-16-08373,1576,4,42
211,clueweb12-1510wb-64-16105,1252,12,89
211,clueweb12-1812wb-14-16550,224,7,55
211,clueweb12-0005wb-26-17927,1115,8,188
211,clueweb12-0601wb-57-17570,576,5,0
211,clueweb12-0601wb-51-07472,559,5,0
211,clueweb12-0512wb-52-00961,1693,13,371
211,clueweb12-1613wb-44-21360,874,20,0
211,clueweb12-0810wb-10-05003,6712,4,972
211,clueweb12-1809wb-75-05917,1499,2,566
211,clueweb12-0813wb-00-02645,3198,7,0
211,clueweb12-0201wb-88-04771,2962,2,0
211,clueweb12-0208wb-78-03727,1338,9,2
211,clueweb12-0708wb-19-03083,1091,2,9
211,clueweb12-1118wb-33-23793,841,10,1
211,clueweb12-0801wb-97-05216,5822,1,176
211,clueweb12-0701wb-69-35455,1413,2,2
211,clueweb12-0013wb-73-05490,378,4,32
211,clueweb12-0804wb-40-19891,5846,1,0
211,clueweb12-0706wb-94-05780,6401,9,0
211,clueweb12-1502wb-63-34231,1292,4,51
211,clueweb12-1813wb-40-28364,1097,9,10
212,clueweb12-1800tw-42-15858,5154,5,0
212,clueweb12-1207wb-42-03759,1765,3,6
212,clueweb12-1103wb-96-17731,1647,6,2
212,clueweb12-1611wb-53-29576,1298,6,37
212,clueweb12-1900tw-66-17529,1381,7,63
212,clueweb12-1100tw-22-12694,1139,24,88
212,clueweb12-1300tw-68-11665,1435,4,48
212,clueweb12-1700wb-51-17266,1337,5,36
212,clueweb12-1611wb-41-02500,1347,6,37
212,clueweb12-1600tw-08-17375,1356,14,36
212,clueweb12-1600tw-27-11884,1338,7,98
212,clueweb12-1807wb-00-31489,720,6,1012
212,clueweb12-0200tw-02-21191,1538,8,120
212,clueweb12-1611wb-25-08925,1273,6,37
212,clueweb12-1300tw-33-06305,1077,4,48
212,clueweb12-0610wb-92-36075,2190,9,0
212,clueweb12-1200tw-74-17036,736,18,120
212,clueweb12-1700tw-60-16854,1559,5,60
212,clueweb12-0400tw-30-10979,624,18,88
212,clueweb12-1400tw-15-04791,2706,11,68
212,clueweb12-1900tw-54-12907,1434,4,56
212,clueweb12-1201tw-18-15466,1506,4,56
212,clueweb12-1416wb-52-17629,1253,6,41
212,clueweb12-1611wb-62-29883,1369,6,37
212,clueweb12-1416wb-48-03231,1241,6,41
212,clueweb12-1511wb-11-02841,1269,5,100
212,clueweb12-1200tw-04-11121,1841,23,126
212,clueweb12-1416wb-60-12592,1259,6,41
212,clueweb12-1000tw-73-09290,1294,3,48
212,clueweb12-1700tw-18-03515,1482,4,48
212,clueweb12-1300tw-56-13870,856,16,120
212,clueweb12-1304wb-63-28292,5213,1,5
212,clueweb12-1500tw-75-13726,2134,4,64
212,clueweb12-1900tw-65-19453,693,13,100
212,clueweb12-1612wb-36-13556,328,118,6
212,clueweb12-1806wb-14-22990,726,5,6
212,clueweb12-1600tw-42-20436,908,6,84
212,clueweb12-0001wb-41-31533,511,6,298
