QueryId,DocumentId
650,APW19981215.0614
650,APW19981215.0639
650,APW19981215.0640
650,APW19981215.1017
650,APW19981215.1041
650,APW19981215.1043
650,XIE19980512.0236
650,NYT19991019.0385
650,NYT19991127.0103
650,NYT19990301.0102
650,NYT19990813.0343
650,NYT19990813.0345
650,NYT19991210.0261
650,NYT19990122.0121
650,NYT19990122.0341
651,NYT19990101.0086
651,NYT19991019.0063
651,NYT19991019.0064
651,NYT19991019.0276
651,NYT19991127.0102
651,NYT19991127.0154
651,NYT19990813.0197
651,NYT19990813.0340
651,NYT19990508.0194
651,NYT19990508.0195
651,NYT19990601.0092
651,NYT19990601.0173
651,NYT19990601.0180
651,NYT19990601.0237
651,NYT19990601.0340
651,NYT19990601.0394
651,NYT19990601.0399
651,NYT19990909.0417
651,NYT19991210.0354
651,NYT19991109.0112
651,NYT19991109.0117
651,NYT19990626.0058
651,NYT19990801.0212
651,NYT19990801.0215
651,NYT19991209.0329
651,NYT19990125.0268
651,NYT19990125.0269
651,NYT19990125.0311
651,NYT19990523.0181
651,NYT19990523.0202
651,NYT19990122.0102
651,NYT19990122.0103
651,NYT19991215.0142
651,NYT19990629.0065
651,NYT19990629.0066
651,NYT19990629.0123
651,NYT19990629.0293
651,NYT19991229.0329
651,NYT19990621.0014
651,NYT19990621.0212
651,NYT19990420.0134
651,NYT19990420.0135
651,NYT19990420.0220
651,NYT19990420.0390
651,NYT19990503.0470
651,NYT19990324.0047
651,NYT19990324.0049
651,NYT19990324.0064
651,NYT19990324.0067
651,NYT19990324.0068
651,NYT19990324.0071
651,NYT19990324.0154
651,NYT19990324.0249
651,NYT19990324.0252
651,NYT19990324.0297
651,NYT19990324.0310
651,NYT19990324.0348
651,NYT19990324.0394
651,NYT19990324.0395
651,NYT19990324.0407
651,NYT19990324.0463
651,NYT19990324.0480
651,NYT19990823.0170
651,NYT19990525.0001
651,NYT19990525.0211
651,NYT19990525.0221
651,NYT19990525.0234
651,NYT19990525.0318
651,NYT19991130.0103
651,NYT19991130.0104
651,NYT19991130.0105
651,NYT19990505.0038
651,NYT19990505.0052
651,NYT19990505.0053
651,NYT19990505.0133
651,NYT19990505.0134
651,NYT19990505.0335
651,NYT19990505.0472
651,NYT19990505.0476
651,NYT19990520.0181
651,NYT19990520.0278
651,NYT19990520.0429
651,NYT19990427.0157
651,NYT19990218.0322
651,NYT19990218.0415
651,NYT19990419.0084
651,NYT19990419.0085
651,NYT19990419.0163
651,NYT19990419.0212
651,NYT19990419.0213
651,NYT19990419.0234
651,NYT19990419.0235
651,NYT19990419.0342
651,NYT19990510.0172
651,NYT19990510.0173
651,NYT19990510.0179
651,NYT19990510.0180
651,NYT19990510.0319
651,NYT19990510.0419
651,NYT19990510.0433
658,NYT19990902.0069
658,NYT19990902.0096
658,NYT19990508.0151
658,NYT19990508.0152
658,NYT19991222.0082
658,NYT19990209.0279
658,NYT19990209.0321
658,NYT19990520.0216
658,NYT19990218.0138
658,NYT19990126.0176
658,NYT19990126.0177
658,NYT19990126.0484
658,NYT19990819.0088
658,NYT19990819.0095
658,NYT19990819.0123
658,NYT19990819.0146
658,NYT19991018.0185
658,NYT19991018.0187
658,NYT19991018.0216
658,NYT19991018.0315
658,NYT19991018.0400
658,NYT19991018.0401
658,NYT19991018.0477
658,NYT19991018.0478
658,NYT19991029.0213
658,NYT19990522.0165
658,NYT19990916.0471
658,NYT19990623.0031
658,NYT19990814.0260
658,NYT19990201.0206
658,NYT19990210.0103
658,NYT19990311.0146
658,NYT19990802.0203
658,NYT19990802.0204
658,NYT19991025.0315
658,NYT19991025.0437
658,NYT19990506.0119
658,NYT19990908.0098
658,NYT19990121.0547
658,NYT19990121.0548
658,NYT19990617.0013
658,NYT19990617.0141
658,NYT19990114.0191
658,NYT19990428.0100
658,NYT19991115.0152
658,NYT19990406.0382
658,NYT19990516.0021
658,NYT19990429.0037
658,NYT19990707.0138
658,NYT19990401.0124
658,NYT20000611.0021
658,NYT20000411.0183
658,NYT20000226.0147
658,NYT20000716.0030
658,NYT20000530.0035
658,NYT20000530.0037
658,NYT20000530.0038
658,NYT20000720.0269
658,NYT20000124.0002
658,NYT20000124.0306
658,NYT20000124.0519
658,NYT20000126.0202
658,NYT20000126.0206
658,NYT20000126.0235
658,NYT20000126.0252
658,NYT20000410.0098
658,NYT20000906.0111
658,NYT20000806.0061
658,NYT20000806.0063
658,NYT20000502.0294
658,NYT20000502.0295
658,NYT20000125.0248
658,NYT19980702.0127
658,NYT19981022.0124
658,NYT19980906.0161
658,NYT19980803.0076
658,NYT19980814.0293
658,NYT19981102.0122
658,NYT19980619.0301
658,NYT19980709.0278
658,NYT19980709.0452
658,NYT19980811.0267
658,NYT19980811.0268
658,NYT19981105.0394
658,NYT19981019.0235
658,NYT19981019.0241
658,NYT19981019.0244
658,NYT19981019.0247
658,NYT19980624.0320
658,APW19990428.0004
658,APW19990911.0019
658,APW19990911.0114
658,APW19990121.0369
658,APW19980608.0792
658,APW19980908.0025
658,XIE19970216.0014
658,XIE19970522.0073
658,XIE19970813.0002
658,XIE19970515.0270
658,XIE19970105.0016
689,NYT19990128.0330
689,NYT19991127.0198
689,NYT19991127.0200
689,NYT19990813.0015
689,NYT19991109.0213
689,NYT19991209.0235
689,NYT19991209.0340
689,NYT19990523.0093
689,NYT19991215.0344
689,NYT19990629.0409
689,NYT19990621.0162
689,NYT19990420.0103
689,NYT19990420.0157
689,NYT19990420.0214
689,NYT19990627.0076
689,NYT19991110.0007
689,NYT19991110.0265
689,NYT19991106.0039
689,NYT19991117.0320
689,NYT19990413.0088
689,NYT19990504.0437
689,NYT19990504.0441
689,NYT19990504.0443
689,NYT19990504.0444
689,NYT19991010.0142
689,NYT19991022.0069
689,NYT19991022.0071
689,NYT19990116.0088
689,NYT19990116.0125
689,NYT19990819.0283
689,NYT19991007.0466
689,NYT19990110.0075
689,NYT19991224.0131
689,NYT19990514.0089
689,NYT19991225.0028
689,NYT19990225.0272
689,NYT19990607.0468
689,NYT19990607.0510
689,NYT19990821.0162
689,NYT19991029.0243
689,NYT19991119.0134
689,NYT19991119.0136
689,NYT19991119.0208
689,NYT19990916.0038
689,NYT19990916.0432
689,NYT19990729.0120
689,NYT19990606.0089
689,NYT19990709.0157
689,NYT19991013.0016
689,NYT19991013.0227
689,NYT19990814.0012
689,NYT19990630.0119
689,NYT19990630.0128
689,NYT19990414.0063
689,NYT19990414.0065
689,NYT19990414.0127
689,NYT19990414.0204
689,NYT19990417.0020
689,NYT19990712.0167
689,NYT19990712.0249
689,NYT19990716.0169
689,NYT19991207.0052
689,NYT19990421.0109
689,NYT19990421.0115
689,NYT19991103.0160
689,NYT19990528.0393
689,NYT19990210.0373
689,NYT19991118.0058
689,NYT19991118.0456
689,NYT19991118.0493
689,NYT19991118.0507
689,NYT19991006.0270
689,NYT19990512.0147
689,NYT19991017.0106
689,NYT19991017.0157
689,NYT19991116.0441
689,NYT19990130.0025
689,NYT19990804.0052
689,NYT19990804.0171
689,NYT19990129.0291
689,NYT19990129.0397
689,NYT19990129.0488
689,NYT19990506.0020
689,NYT19991123.0405
689,NYT19990711.0123
689,NYT19990513.0080
689,NYT19990616.0246
689,NYT19990616.0323
689,NYT19991120.0265
689,NYT19991120.0267
689,NYT19990914.0277
689,NYT19990806.0064
689,NYT19990806.0066
689,NYT19991216.0092
689,NYT19991023.0094
689,NYT19991111.0377
689,NYT19991111.0390
689,NYT19990612.0097
689,NYT19990612.0104
689,NYT19990612.0124
